,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11140-2018-00026,,거당공인중개사사무소,서울특별시 중구 창경궁로 21 3층 일부(예관동),김정기,-,2018.02.20,3,,,공인중개사,유,-
1,공92220000-1224,,삼일부동산컨설팅공인중개사사무소,서울특별시 중구 마른내로 100 2층 202호,김용문,02-2278-0088,2003.11.20,3,,,공인중개사,유,-
