,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11140-2016-00081,,건국부동산공인중개사사무소,서울특별시 중구 장충단로7길 35-5 1층(장충동2가),권태원,02-2265-7888,2016.10.24,3,,,공인중개사,유,-
1,공92220000-894,,동국공인중개사사무소,서울특별시 중구 동호로25길 28,신혜숙,02-2277-2118,2001.04.16,3,,,공인중개사,유,-
2,11140-2017-00028,,동방공인중개사사무소,"서울특별시 중구 동호로25길 31 비101호(장충동2가,우정주택)",김하덕,02-2263-7998,2017.03.10,3,,,공인중개사,유,-
3,가92220000-186,,새재부동산중개인사무소,서울특별시 중구 장충단로7길 41,김영한,02-2272-9792,1984.09.13,3,,,중개인,유,-
4,공92220000-1223,,열린부동산공인중개사사무소,서울특별시 중구 장충단로7길 7,오미숙,02-2277-4663,2003.11.19,3,,,공인중개사,유,-
5,공92220000-898,,영광공인중개사사무소,서울특별시 중구 장충단로7길 17,김광수,02-2274-4115,2001.05.01,3,,,공인중개사,유,-
