,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,가92220000-895,,연화부동산중개인사무소,서울특별시 중구 초동 19-2,김형,02-2268-7230,1989.04.19,3,,,중개인,유,-
1,공92220000-1923,,을지로부자공인중개사사무소,서울특별시 중구 을지로12길 27-1 2층(초동),김현진,-,2010.01.20,3,,,공인중개사,유,-
