,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11470-2017-00128,,덕수궁롯데캐슬공인중개사사무소,"서울특별시 중구 서소문로9길 28 201동211호(순화동,덕수궁롯데캐슬)",이정,02-755-3055,2017.08.31,3,,,공인중개사,유,-
1,11140-2017-00024,,덕수궁롯데캐슬부동산공인중개사사무소,"서울특별시 중구 서소문로9길 28 상가B117호(순화동,덕수궁롯데캐슬)",배진아,02-755-2500,2017.03.07,3,,,공인중개사,유,-
2,92360000-02905,,바비엥캐슬공인중개사사무소,"서울특별시 중구 통일로 86 101호(순화동,바비엥3차)",박향균,02-772-9455,2010.07.30,3,,,공인중개사,유,-
3,공92220000-1999,,포스코공인중개사사무소,서울특별시 중구 칠패로 27 포스코더# 103호,오민세,02-3789-4222,2010.11.17,3,,,공인중개사,유,-
