,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11140-2018-00057,,매크로부동산공인중개사사무소,서울특별시 중구 을지로12길 28 상가108호,강백산,-,2018.06.26,3,,,공인중개사,유,-
1,11680-2016-00308,,제이매크로공인중개사사무소,서울특별시 중구 을지로12길 28 107호(저동2가),정현철,02-557-0009,2016.07.06,3,,,공인중개사,유,-
2,공92220000-2266,,충우공인중개사사무소,서울특별시 중구 수표로 26 2층,정용철,2266-22002272-1500,2013.12.10,3,,,공인중개사,유,-
