,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92380000-4539,,세방공인중개사사무소,서울특별시 중구 을지로 157 (산림동)대림상가 1층라열166호,김상윤,02-2265-0894,2012.01.02,3,,,공인중개사,유,-
1,11290-2018-00056,,한양부동산공인중개사사무소,서울특별시 중구 을지로 157 라357호(산림동),문복신,02-2296-6633,2018.06.12,3,,,공인중개사,유,-
