,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2018-00038,,(주)삼성부동산중개,서울특별시 종로구 율곡로 84 가든타워 704호 (운니동),이호권,-,2018.03.29,3,,,법인,유,-
1,가92200000-187,,대흥부동산중개인사무소,서울특별시 종로구 운니동 57 ,이경학,02-743-1948,1985.12.27,1,2018.11.01,2019.04.30,,,
2,92380000-4888,,월드공인중개사사무소,서울특별시 종로구 율곡로6길 36 (운니동),김장진,02-766-2749,2013.07.23,3,,,공인중개사,유,-
