,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-2728,,경성부동산공인중개사사무소,서울특별시 종로구 북촌로 42 1층 101호,강현주,02-764-2363,2014.03.17,3,,,공인중개사,유,-
1,92200000-0890,,대성공인중개사사무소,서울특별시 종로구 북촌로 33 (가회동),박종덕,762-4441,1998.04.01,3,,,공인중개사,유,-
2,가92200000-50,,제일부동산중개인사무소,서울특별시 종로구 북촌로 31-6 (가회동),소병용,763-1852,1986.02.21,3,,,중개인,유,-
