,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-1125,,럭키공인중개사사무소,서울특별시 종로구 창덕궁길 85 (원서동),장영희,743-0778,2000.12.16,3,,,공인중개사,유,-
1,11110-2018-00008,,북촌창덕공인중개사사무소,서울특별시 종로구 창덕궁길 87 (원서동),장경희,-,2018.01.15,3,,,공인중개사,유,-
