,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-1210,,경기공인중개사사무소,서울특별시 종로구 자하문로 47 1층 (통인동),김은숙,720-8800,2001.09.03,3,,,공인중개사,유,-
1,11110-2018-00105,,대우공인중개사사무소,서울특별시 종로구 자하문로 55 111호(통인동) ,민원기,02-355-9360,2016.01.07,1,2019.03.22,2019.09.21,,,
2,11110-2017-00063,,로얄부동산공인중개사사무소,"서울특별시 종로구 자하문로 55 123호 (통인동, 복합상가)",강철수,-,2017.04.03,3,,,공인중개사,유,-
3,92200000-1423,,미래공인중개사사무소,서울특별시 종로구 자하문로 35 (통인동),김화순,735-5199,2003.10.29,3,,,공인중개사,유,-
4,92200000-2436,,삼성공인중개사사무소,서울특별시 종로구 자하문로7길 42 (통인동),원정후,02-736-5041,2011.01.24,3,,,공인중개사,유,-
5,92200000-1095,,샛별공인중개사사무소,서울특별시 종로구 자하문로7길 62 (통인동),윤재춘,02-725-7475,2000.08.04,3,,,공인중개사,유,-
6,92200000-2438,,세종마을공인중개사사무소,"서울특별시 종로구 자하문로 55 104호, 105호(통인동)",조기태,02-732-2828,2011.01.27,3,,,공인중개사,유,-
7,92200000-1238,,진솔부동산공인중개사무소,서울특별시 종로구 자하문로 33 (통인동),김형기,02-738-4984,2002.01.02,3,,,공인중개사,유,-
8,92200000-1684,,크로바공인중개사사무소,서울특별시 종로구 자하문로 55 101호내1층호 (통인동),박선영,722-4988,2005.11.23,3,,,공인중개사,유,-
