,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,나92200000-05,,단골부동산중개인사무소,서울특별시 종로구 팔판길 42 (삼청동),이재복,02-733-2759,1984.06.01,3,,,중개인,유,-
1,11110-2019-00028,,북촌공인중개사사무소,서울특별시 종로구 삼청로 131-1 2층 (삼청동),문근혁,02-725-2486,2019.03.29,3,,,공인중개사,유,-
2,11110-2018-00052,,삼청동알부동산중개,서울특별시 종로구 북촌로5나길 91 3층 (삼청동),최소영,-,2018.05.15,3,,,공인중개사,유,-
