,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-1368,,114공인중개사사무소,서울특별시 종로구 진흥로 494 (신영동),정재덕,379-9974,2003.03.06,3,,,공인중개사,유,-
1,11110-2015-00054,,동양공인중개사사무소,서울특별시 종로구 진흥로 496 1층(신영동),이제천,391-3177,2015.08.11,3,,,공인중개사,유,-
2,92200000-2770,,명보공인중개사사무소,서울특별시 종로구 진흥로 497 (신영동),김평호,02-379-0100,2014.10.13,3,,,공인중개사,유,-
3,11110-2015-00052,,미래공인중개사사무소,서울특별시 종로구 세검정로7길 15 1층 왼쪽 일부 (신영동),김선실,-,2015.08.04,3,,,공인중개사,유,-
4,92200000-2582,,스타공인중개사사무소,서울특별시 종로구 진흥로 484 1층 (부암동),이정민,02-391-8944,2012.04.13,3,,,공인중개사,유,-
5,11110-2017-00109,,우진부동산중개사무소,서울특별시 종로구 진흥로 483 1층 우측,배강호,02-379-1037,2017.09.08,3,,,공인중개사,유,-
6,92200000-1437,,은혜공인중개사사무소,서울특별시 종로구 세검정로 260 (신영동),임은혜,394-5388,2003.12.10,3,,,공인중개사,유,-
7,92200000-1963,,좋은집공인중개사사무소,서울특별시 종로구 세검정로 263 (신영동),장경숙,391-6900,2007.10.22,3,,,공인중개사,유,-
8,92200000-0996,,탑공인중개사사무소,서울특별시 종로구 진흥로 490-1 (신영동),정창연,379-8949,1999.08.12,3,,,공인중개사,유,-
