,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2016-00094,,라온공인중개사사무소컨설팅,서울특별시 종로구 서순라길 7 금은상가 지하 102호 (봉익동),이민재,02-766-8332,2016.07.19,3,,,공인중개사,유,-
1,92200000-1217,,씨티공인중개사사무소,서울특별시 종로구 서순라길 57 2층 (봉익동),최범섭,02-747-7164,2001.09.25,3,,,공인중개사,유,-
