,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2018-00069,,종로대박부동산공인중개사사무소,서울특별시 종로구 종로 83-1,길건종,-,2018.06.27,3,,,공인중개사,유,-
1,11110-2016-00037,,종로부동산공인중개사사무소,서울특별시 종로구 종로 65 3층(종로2가),김영호,-,2016.04.07,3,,,공인중개사,유,-
2,92200000-0015,,한국리얼부동산중개(주),서울특별시 종로구 종로 86 (종로2가),최장선,732-3366,1990.08.09,3,,,법인,유,-
