,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2017-00128,,신영부동산공인중개사사무소,서울특별시 종로구 율곡로3길 78 (화동),조미일,02-734-6706,2017.11.01,3,,,공인중개사,유,-
1,나92200000-08,,신영부동산중개인사무소,서울특별시 종로구 율곡로3길 78 (화동),김봉완,734-6706,1984.06.01,3,,,중개인,유,-
