,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-2611,,세종마을공인중개사사무소,서울특별시 종로구 자하문로1길 24-1 2층(체부동),전승철,02-736-9203,2012.08.17,3,,,공인중개사,유,-
1,92200000-1835,,온누리공인중개사사무소,서울특별시 종로구 자하문로 21 (체부동),최금희,723-8949,2006.12.15,3,,,공인중개사,유,-
2,11110-2017-00097,,청우공인중개사사무소,서울특별시 종로구 자하문로1길 44 (체부동),이한익,-,2017.07.20,3,,,공인중개사,유,-
