,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2016-00091,,경복궁공인중개사사무소,서울특별시 종로구 사직로8길 4 301동 지하비110호(사직동),신애리,02-720-2230,2016.10.05,3,,,공인중개사,유,-
1,92200000-2661,,광화문스페이스공인중개사사무소,서울특별시 종로구 사직로8길 4 광화문스페이스본 301동 B116호 (사직동),조민정,02-720-8808,2013.06.28,3,,,공인중개사,유,-
2,92200000-1933,,김연주공인중개사사무소,서울특별시 종로구 사직로 68 1층 (사직동 311-35),김연주,02-730-4589,2001.03.28,3,,,공인중개사,유,-
3,92200000-1993,,본(本)공인중개사사무소,서울특별시 종로구 사직로8길 4 풍림스페이스本 상가1층 111호(사직동),이은희,739-0072,2007.12.17,3,,,공인중개사,유,-
4,11110-2015-00089,,스페이스본공인중개사사무소,서울특별시 종로구 사직로8길 4 스페이스본301동상가 B 112호,김진태,02-720-3224,2015.12.16,3,,,공인중개사,유,-
5,92200000-2569,,태양공인중개사사무소,서울특별시 종로구 경희궁3나길 3 (사직동),임상헌,-,2012.03.08,3,,,공인중개사,유,-
6,92200000-1998,,풍림스페이스공인중개사사무소,서울특별시 종로구 사직로8길 4 광화문스페이스본단지내B120호(사직동),한규복,737-7220,2005.05.19,3,,,공인중개사,유,-
