,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2018-00063,,리플러스공인중개사사무소,서울특별시 종로구 청계천로 35 12층(서린동),박순상,02-739-9088,2016.07.27,3,,,공인중개사,유,-
1,11110-2016-00055,,주식회사더블유파트너즈부동산중개,서울특별시 종로구 청계천로 35 6층A12호,한상훈,730-5665,2016.06.03,3,,,법인,유,-
