,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-2672,,경복궁공인중개사사무소,서울특별시 종로구 자하문로 83 103호,함태옥,02-736-1230,2013.09.03,3,,,공인중개사,유,-
1,92200000-2670,,오케이공인중개사사무소,서울특별시 종로구 필운대로 108 1층,이순희,02-730-4800,2013.08.20,3,,,공인중개사,유,-
