,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2016-00019,,대창공인중개사사무소,서울특별시 종로구 자하문로 301 (홍지동),현광열,02-391-7789,2016.02.04,3,,,공인중개사,유,-
1,11110-2015-00029,,상명공인중개사사무소,서울특별시 종로구 자하문로 306 1층2호 (홍지동),백승원,02-396-0700,2015.04.16,3,,,공인중개사,유,-
2,11110-2017-00018,,세검정공인중개사사무소,서울특별시 종로구 세검정로 238 3호 (홍지동),나성주,02-391-3200,2017.02.13,3,,,공인중개사,유,-
