,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,나92200000-36,,광신부동산중개인사무소,서울특별시 종로구 율곡로 256-1,오명옥,733-3546,1984.06.01,3,,,중개인,유,-
1,92200000-2367,,광장공인중개사사무소,서울특별시 종로구 율곡로 246-1,조영범,02-766-3166,2010.06.15,3,,,공인중개사,유,-
2,가92200000-118,,금성부동산중개인사무소,서울특별시 종로구 율곡로 246 (충신동),임영산,02-762-6816,1989.04.20,3,,,중개인,유,-
3,92200000-0122,,삼덕공인중개사사무소,서울특별시 종로구 율곡로 256-1 (충신동),최정오,744-1493,1987.05.29,3,,,공인중개사,유,-
4,92200000-2522,,스마트공인중개사사무소,서울특별시 종로구 율곡로 251-1 (충신동),이형수,02-743-7341,2011.10.13,3,,,공인중개사,유,-
5,11110-2017-00005,,신일공인중개사사무소,서울특별시 종로구 율곡로 245,김영호,-,2017.01.05,3,,,공인중개사,유,-
6,11110-2016-00023,,이화부동산공인중개사사무소,서울특별시 종로구 김상옥로 72 1층 (충신동),김경숙,-,2016.03.07,3,,,공인중개사,유,-
7,92200000-2277,,행복공인중개사사무소,서울특별시 종로구 율곡로 241 (충신동),하연화,02-766-8949,2009.09.21,3,,,공인중개사,유,-
8,92200000-0461,,협신공인중개사사무소,서울특별시 종로구 율곡로 249 (충신동),유효식,-,1993.06.08,3,,,공인중개사,유,-
