,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,법92220000-53,http://www.nsdi.go.kr/lxportal/zcms/nsdi/land/klisapiBrokerPhoto.html?sggCd=11140&photoNo=143,주식회사 실로암부동산 공인중개사사무소,서울특별시 중구 필동로 17 1층,이정은,02-2273-3297,2013.03.12,3,,,법인,유,-
1,11140-2017-00100,,충무로대박공인중개사사무소,서울특별시 중구 퇴계로36가길 37 1층 102호,정경준,02-2268-8582,2017.11.23,3,,,공인중개사,유,-
