,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,가92200000-60,,내진부동산중개인사무소,서울특별시 종로구 돈화문로 45 (묘동),이은걸,765-2876,1989.07.19,3,,,중개인,유,-
1,92200000-2485,,리츠공인중개사사무소,서울특별시 종로구 돈화문로 64 묘동,박평기,02-762-3300,2011.06.03,3,,,공인중개사,유,-
2,11110-2018-00117,,삼덕공인중개사사무소,서울특별시 종로구 돈화문로10길 1,김정선,02-702-7997,2018.12.18,3,,,공인중개사,유,-
3,92200000-2693,,신리츠공인중개사사무소,서울특별시 종로구 돈화문로 64 (묘동),박세환,02-744-7333010-2708-0111,2013.12.18,3,,,공인중개사,유,-
