,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-2468,,늘푸른부동산중개사무소,"서울특별시 종로구 성균관로 25-1 17호(명륜3가, 유림회관별관)",유윤종,02-762-4756,2011.04.20,3,,,공인중개사,유,-
1,92200000-1745,,동아공인중개사사무소,서울특별시 종로구 성균관로 49 (명륜3가),유재원,742-6231,2006.04.28,3,,,공인중개사,유,-
2,11110-2015-00088,,선우공인중개사사무소,서울특별시 종로구 성균관로 31,박상희,02-745-353002-747-8289,2015.12.10,3,,,공인중개사,유,-
3,92200000-1002,,성대공인중개사사무소,서울특별시 종로구 명륜길 5 (명륜3가),박오숙,02-765-8448,1999.08.30,3,,,공인중개사,유,-
