,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11710-2017-00290,,SK공인중개사사무소,서울특별시 중구 마른내로 58 1층102호 (인현동1가),이상욱,02-2277-7007,2017.07.31,3,,,공인중개사,유,-
1,가92220000-418,,경토부동산중개인사무소,서울특별시 중구 마른내로 54-1,박재돈,02-2273-3434,1985.06.05,3,,,중개인,유,-
2,11140-2015-00047,,명동공인중개사사무소,서울특별시 중구 충무로 22 1층(인현동1가),김동원,-,2015.06.09,3,,,공인중개사,유,-
3,11140-2018-00035,,삼풍공인중개사사무소,"서울특별시 중구 을지로20길 12 1층, 105호(인현동1가)",송현관,02-2274-8000,2018.04.11,3,,,공인중개사,유,-
