,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11140-2018-00085,,JMK부동산중개,서울특별시 중구 동호로31길 2-1 202호(오장동),여종관,-,2018.11.30,3,,,공인중개사,유,-
1,나92220000-374,,오장부동산중개인사무소,서울특별시 중구 마른내로12길 6,송장배,02-2267-6461,1984.05.25,3,,,중개인,유,-
2,공92220000-1906,,제일공인중개사사무소,서울특별시 중구 마른내로 122-1 203호,강대열,02-2264-3700,2009.12.10,3,,,공인중개사,유,-
3,공92220000-2238,,중부공인중개사사무소,서울특별시 중구 마른내로 121-1 1층 102호,문강현,02-2272-0577,2013.05.09,3,,,공인중개사,유,-
4,9250-9309,http://www.nsdi.go.kr/lxportal/zcms/nsdi/land/klisapiBrokerPhoto.html?sggCd=11140&photoNo=1728,진솔공인중개사사무소,서울특별시 중구 마른내로 118-1 1층일부(오장동),오세천,02-2265-8300,2008.12.30,3,,,공인중개사,유,-
5,공92220000-1473,,청우부동산공인중개사사무소,"서울특별시 중구 동호로33길 24 1046(오장동,중부시장)",김주호,-,2005.11.24,3,,,공인중개사,유,-
6,나92220000-362,,해양사부동산중개인사무소,서울특별시 중구 을지로38길 36,임영자,02-2275-0337,1984.05.25,3,,,중개인,유,-
