,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11140-2015-00034,,남산쌍용플래티넘공인중개사사무소,"서울특별시 중구 소공로 46 115호(회현동2가, 남산쌍용플래티넘)",박규임,-,2015.05.06,3,,,공인중개사,유,-
1,공92220000-2315,,남산플래티넘공인중개사사무소,서울특별시 중구 소공로 36-5 1층(회현동2가),김태중,02-773-2006,2014.05.01,3,,,공인중개사,유,-
