,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2018-00074,,쌍용공인중개사사무소,서울특별시 종로구 새문안로5가길 28 비116호,조팔원,-,2018.07.03,3,,,공인중개사,유,-
1,11110-2016-00017,,주식회사나라리얼티플러스부동산중개,"서울특별시 종로구 적선동 80 804호 (적선동, 적선현대빌딩)",김동일,02-6360-1114,2016.02.02,3,,,법인,유,-
