,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2016-00020,,서촌상가부동산공인중개사사무소,서울특별시 종로구 효자로 5 3층304호(통의동),최승욱,02-733-9115,2016.02.17,3,,,공인중개사,유,-
1,92200000-1333,,정태순공인중개사사무소,서울특별시 종로구 자하문로2길 3,정태순,02-730-2445,2002.12.12,3,,,공인중개사,유,-
