,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,11110-2018-00031,,대덕공인중개사사무소,서울특별시 종로구 돈화문로4길 42 23호,임재석,-,2018.03.08,3,,,공인중개사,유,-
1,92200000-0253,,대한공인중개사사무소,서울특별시 종로구 청계천로 139-2 (장사동),조진현,2285-5300,1989.10.07,3,,,공인중개사,유,-
2,92200000-2787,,하나컨설팅공인중개사사무소,서울특별시 종로구 돈화문로 12 1층 111호 (장사동),정현숙,2272-2459,2014.12.17,3,,,공인중개사,유,-
3,92440000-0972,,황금공인중개사사무소,서울특별시 종로구 청계천로 159 가동 2층 나열 201호 (장사동),박경호,02-849-6600,2000.08.08,3,,,공인중개사,유,-
