,regNo,photoUrl,officeName,address,officeRep,officePhone,dateStart,officeStatus,oSstartDate,oSendDate,officeType,insurance,memo
0,92200000-1520,,동원공인중개사사무소,서울특별시 종로구 자하문로36길 16-14 벽산빌리지 상가동 지상1층 (청운동),임삼혁,738-8008,2004.09.06,3,,,공인중개사,유,-
1,11110-2018-00041,,제일공인중개사사무소,서울특별시 종로구 자하문로36길 13,최귀화,02-739-4989,2018.04.10,3,,,공인중개사,유,-
2,92200000-2480,,청운상록수공인중개사사무소,서울특별시 종로구 자하문로33길 30 (청운동),강희목,02-725-4982,2011.05.26,3,,,공인중개사,유,-
